order_id,so_num,order_due_date,order_created_date,order_ship_date,plant,customer,cust_name,address1,address2,city,state,zip,normalized_zip,dest_lat,dest_lng,origin_plant_lat,origin_plant_lng,origin_to_dest_miles_haversine,ia_state_rate_per_mile,standalone_estimated_cost_single_stop,requires_return_to_origin_lowes_rule,total_qty,total_sales,order_total_length_ft,order_utilization_pct,order_utilization_grade,order_utilization_credit_ft,order_exceeds_capacity,line_count,order_is_excluded,needs_review,order_status,last_seen_at,closed_at,last_upload_id,days_until_due,window_start_date,window_end_date,line_rows_in_export,order_has_blocking_line_assignment,order_has_any_excluded_line,order_has_any_eligible_line_now
3869,12604394,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1878 ELMWOOD AVE,,BELOIT,WI,53511,53511,42.54627,-89.09792,41.55944,-95.9025,355.61,2.22,844.46,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3947,12604396,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,215 S COLLEGE AVE,,FORT COLLINS,CO,80524,80524,40.64814,-105.02155,41.55944,-95.9025,478.72,3.48,1720.95,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
4064,12604398,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,223 N MAIN ST,,LAURIE,MO,65038,65038,,,41.55944,-95.9025,,2.75,,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3885,12604399,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,304 S SPLITROCK BLVD,,BRANDON,SD,57005,57005,43.59281,-96.58728,41.55944,-95.9025,144.76,3.5,800.0,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3870,12604400,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1460 33RD AVE,,COLUMBUS,NE,68601,68601,41.45205,-97.39477,41.55944,-95.9025,77.57,3.3,800.0,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3985,12604403,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,305 NW 13TH ST,,BERESFORD,SD,57004,57004,43.07571,-96.79376,41.55944,-95.9025,114.24,3.5,800.0,0,2,3350.0,12.0,9.1,F,4.8,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3710,12604404,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,600 PAUL BUNYAN DR S,,BEMIDJI,MN,56601,56601,47.50985,-94.84921,41.55944,-95.9025,414.41,3.2,1381.1,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3984,12604405,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,7240 S 76TH ST,,FRANKLIN,WI,53132,53132,42.88589,-88.01063,41.55944,-95.9025,413.92,2.22,973.91,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
4067,12604406,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,701 N HERITAGE PKWY,,TEA,SD,57064,57064,43.45563,-96.87489,41.55944,-95.9025,140.07,3.5,800.0,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3711,12604407,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1196 US HIGHWAY 27 N,,BERNE,IN,46711,46711,40.6635,-84.92398,41.55944,-95.9025,574.49,2.15,1290.16,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3983,12604408,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1108 N HWY 77,,DELL RAPIDS,SD,57022,57022,43.85081,-96.7327,41.55944,-95.9025,163.84,3.5,800.0,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3776,12604409,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,6938 W MAIN ST,,BELLEVILLE,IL,62223,62223,38.53491,-90.06027,41.55944,-95.9025,372.92,2.7,1061.88,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3982,12604410,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1212 S MAIN,,PALMYRA,MO,63461,63461,39.79757,-91.55577,41.55944,-95.9025,258.22,2.75,800.0,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3883,12604412,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,120 2ND AVE SE,,CRESCO,IA,52136,52136,43.37139,-92.11289,41.55944,-95.9025,230.15,3.75,918.08,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3717,12604416,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,35592 PIONEER DR,,CROSSLAKE,MN,56442,56442,46.67629,-94.09726,41.55944,-95.9025,364.7,3.2,1222.03,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3981,12604418,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1961 S OTSEGO AVE,,GAYLORD,MI,49735,49735,44.99576,-84.67117,41.55944,-95.9025,612.19,2.2,1401.81,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
4066,12604421,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,620 W BROAD ST,,LINDEN,MI,48451,48451,42.80365,-83.81683,41.55944,-95.9025,624.21,2.2,1428.26,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3784,12604426,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,2122 MAIN ST,,KEOKUK,IA,52632,52632,40.44072,-91.43973,41.55944,-95.9025,245.19,3.75,974.48,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
4065,12604429,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,516 N COMMERCIAL ST,,NEENAH,WI,54956,54956,44.18444,-88.52778,41.55944,-95.9025,414.96,2.22,976.21,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3872,12604436,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1115 E US HIGHWAY 169,,GRAND RAPIDS,MN,55744,55744,47.23306,-93.51299,41.55944,-95.9025,409.34,3.2,1364.9,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3783,12604438,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,2404 BROADWAY AVE,,YANKTON,SD,57078,57078,42.91782,-97.44702,41.55944,-95.9025,122.68,3.5,800.0,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3873,12604440,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1163 N MAIN ST,,RIVER FALLS,WI,54022,54022,44.84796,-92.6096,41.55944,-95.9025,281.26,2.22,800.0,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3782,12604446,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,15530 W 64TH AVE STE G,,ARVADA,CO,80007,80007,39.8665,-105.19875,41.55944,-95.9025,500.47,3.48,1796.64,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3716,12604450,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1101 2ND AVE NE,,LITTLE FALLS,MN,56345,56345,46.00748,-94.38032,41.55944,-95.9025,316.57,3.2,1068.03,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3950,12604458,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,112 SOUTH 5TH AVE,,WEST BEND,WI,53095,53095,43.38838,-88.15895,41.55944,-95.9025,414.21,2.22,974.54,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3884,12604459,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,8080 S HOLLY ST,,CENTENNIAL,CO,80122,80122,39.5806,-104.95573,41.55944,-95.9025,494.19,3.48,1774.77,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3781,12604461,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1371 US 31 NORTH,,PETOSKEY,MI,49770,49770,45.34396,-84.88903,41.55944,-95.9025,610.52,2.2,1398.14,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3979,12604464,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,3355 QUAIL RD NE,,SAUK RAPIDS,MN,56379,56379,45.63966,-94.08394,41.55944,-95.9025,296.23,3.2,1002.94,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3980,12604468,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,904 W BROADWAY,,CENTRALIA,IL,62801,62801,38.51097,-89.1412,41.55944,-95.9025,414.93,2.7,1175.31,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3712,12604469,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,2416 N EAST ST,,LANSING,MI,48906,48906,42.78489,-84.58886,41.55944,-95.9025,585.07,2.2,1342.16,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3777,12604477,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,607 S SYCAMORE AVE,,SIOUX FALLS,SD,57110,57110,43.54445,-96.63812,41.55944,-95.9025,142.18,3.5,800.0,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3994,12604484,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,2645 NORTHTOWN WAY,,HIGHLAND,IL,62249,62249,38.75469,-89.66436,41.55944,-95.9025,382.07,2.7,1086.58,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3714,12604485,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,421 2ND AVE NW,,FAIRBAULT,MN,55021,55021,44.2973,-93.27414,41.55944,-95.9025,231.21,3.2,800.0,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3780,12604486,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,06675 M 66 N,,CHARLEVOIX,MI,49720,49720,45.27555,-85.23984,41.55944,-95.9025,592.93,2.2,1359.45,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3949,12604487,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,3203 OSBORNE DR W,,HASTINGS,NE,68901,68901,40.59092,-98.36599,41.55944,-95.9025,144.72,3.3,800.0,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3779,12604489,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,611 E GRAND AVE,,LARAMIE,WY,82070,82070,41.21404,-105.85037,41.55944,-95.9025,515.98,3.05,1628.73,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3948,12604492,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,39959 STATE HWY 6,,EMILY,MN,56447,56447,46.74151,-93.90262,41.55944,-95.9025,371.51,3.2,1243.82,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3713,12604494,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,2905 4TH AVE,,SPEARFISH,SD,57783,57783,44.47106,-103.9219,41.55944,-95.9025,452.08,3.5,1637.28,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3778,12604495,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,320 WEST BLVD,,RAPID CITY,SD,57701,57701,44.1209,-103.20562,41.55944,-95.9025,409.97,3.5,1489.89,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
3998,12604500,2026-02-25,2026-02-05,2026-02-25,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,200 WILLOW STREET WEST,,HARRISBURG,SD,57032,57032,43.42326,-96.68708,41.55944,-95.9025,134.85,3.5,800.0,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
5269,12604718,2026-02-25,2026-02-09,2026-02-25,IA,LOWE'S,LOWE'S,6101 APPLES WAY,(402) 420-3660,LINCOLN,NE,68516,68516,40.73493,-96.6428,41.55944,-95.9025,68.77,3.3,800.0,1,5,4216.2,7.0,13.2,F,7.0,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,12,2026-02-13,2026-02-27,1,1,0,0
4615,12536690,2026-02-26,2025-09-05,2025-09-26,IA,OMAHA TRAILERS,OMAHA TRAILERS,233 S. 2ND STREET,(402)547-0446,MISSOURI VALLEY,IA,51555,51555,41.55937,-95.91398,41.55944,-95.9025,0.59,3.75,800.0,0,1,2472.0,16.0,7.5,F,4.0,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,13,2026-02-13,2026-02-27,1,1,0,0
3999,12604509,2026-02-26,2026-02-05,2026-02-26,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1550 DENMARK RD,,UNION,MO,63084,63084,38.41749,-91.01438,41.55944,-95.9025,337.69,2.75,983.63,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,13,2026-02-13,2026-02-27,1,1,0,0
3889,12604529,2026-02-26,2026-02-05,2026-02-26,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1540 13TH ST W,,BILLINGS,MT,59102,59102,45.77479,-108.58133,41.55944,-95.9025,696.41,3.1,2213.86,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,13,2026-02-13,2026-02-27,1,1,0,0
3986,12604530,2026-02-26,2026-02-05,2026-02-26,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1919 E CALUMET ST,,APPLETON,WI,54915,54915,44.24279,-88.35928,41.55944,-95.9025,424.22,2.22,996.77,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,13,2026-02-13,2026-02-27,1,1,0,0
3719,12604532,2026-02-26,2026-02-05,2026-02-26,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,1212 APPLETON RD,,MENASHA,WI,54952,54952,44.20086,-88.33719,41.55944,-95.9025,424.09,2.22,996.48,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,13,2026-02-13,2026-02-27,1,1,0,0
3877,12604535,2026-02-26,2026-02-05,2026-02-26,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,6050 LABEAUX AVE NE,,ALBERTVILLE,MN,55301,55301,45.24448,-93.66219,41.55944,-95.9025,278.33,3.2,945.66,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,13,2026-02-13,2026-02-27,1,1,0,0
3888,12604537,2026-02-26,2026-02-05,2026-02-26,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,2618 BIRCH ST,,EAU CLAIRE,WI,54703,54703,44.83311,-91.5185,41.55944,-95.9025,316.03,2.22,800.0,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,13,2026-02-13,2026-02-27,1,1,0,0
3720,12604538,2026-02-26,2026-02-05,2026-02-26,IA,ACE HARDWARE CORPORATION,ACE HARDWARE CORPORATION,19850 COCKRIEL DRIVE,,PARKER,CO,80134,80134,39.48282,-104.77957,41.55944,-95.9025,487.59,3.48,1751.8,0,1,1675.0,12.0,4.5,F,2.4,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,13,2026-02-13,2026-02-27,1,1,0,0
5264,12604633,2026-02-27,2026-02-06,2026-02-27,IA,"LOWE'S OF FT. GRATIOT, MICH.","LOWE'S OF FT. GRATIOT, MICH.",4200 24TH ST.,(810)-385-6600,FT. GRATIOT,MI,48059,48059,43.08253,-82.49913,41.55944,-95.9025,692.04,2.2,1577.49,1,1,3472.93,12.0,22.6,F,12.0,0,1,0,0,OPEN,2026-02-12T22:59:23,,18,14,2026-02-13,2026-02-27,1,1,0,0
4927,12604662,2026-02-27,2026-02-06,2026-02-27,IA,NORBY'S FARM FLEET,NORBY'S FARM FLEET,1341 W MAIN ST.,563-927-4151,MANCHESTER,IA,52057,52057,42.4916,-91.45333,41.55944,-95.9025,237.25,3.75,944.68,0,5,6139.0,21.0,29.1,F,15.4,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,14,2026-02-13,2026-02-27,3,1,0,0
6438,12604663,2026-02-27,2026-02-06,2026-02-27,IA,NORBY'S FARM FLEET,NORBY'S FARM FLEET,1600 3RD AVE S.E.,319-334-2872,INDEPENDENCE,IA,50644,50644,42.47751,-91.89721,41.55944,-95.9025,215.15,3.75,861.81,0,5,6139.0,21.0,29.1,F,15.4,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,14,2026-02-13,2026-02-27,3,1,0,0
4855,12604664,2026-02-27,2026-02-06,2026-02-27,IA,NORBY'S FARM FLEET,NORBY'S FARM FLEET,1809 TROUT RUN ROAD,563-382-8748,DECORAH,IA,52101,52101,43.35741,-91.76494,41.55944,-95.9025,244.75,3.75,972.81,0,6,7850.0,23.0,35.5,F,18.8,0,4,0,0,OPEN,2026-02-12T22:59:23,,18,14,2026-02-13,2026-02-27,4,1,0,0
4403,12604665,2026-02-27,2026-02-06,2026-02-27,IA,FARM KING CORPORATE OFFICE,FARM KING CORPORATE OFFICE,730 N BOWER,,MACOMB,IL,61455,61455,40.44047,-90.65115,41.55944,-95.9025,284.5,2.7,823.16,0,15,15676.25,35.0,55.5,C,29.4,0,2,0,0,OPEN,2026-02-12T22:59:23,,18,14,2026-02-13,2026-02-27,2,1,0,0
5401,12604666,2026-02-27,2026-02-06,2026-02-27,IA,NORBY'S FARM FLEET,NORBY'S FARM FLEET,1901 4TH ST SW,319-352-3882,WAVERLY,IA,50677,50677,42.76363,-92.43775,41.55944,-95.9025,195.98,3.75,800.0,0,5,6396.5,23.0,32.8,F,17.4,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,14,2026-02-13,2026-02-27,3,1,0,0
4834,12604669,2026-02-27,2026-02-06,2026-02-27,IA,NORBY'S FARM FLEET,NORBY'S FARM FLEET,2105 S FREDERICK AVE,319-283-6652,OELWEIN,IA,50662,50662,42.68748,-91.93396,41.55944,-95.9025,217.78,3.75,871.69,0,5,6139.0,21.0,29.1,F,15.4,0,3,0,0,OPEN,2026-02-12T22:59:23,,18,14,2026-02-13,2026-02-27,3,1,0,0
